sentence,predicted,truth
"Been saying it for many years, It's time for Donny to go. He's an embarrassment. Why do you keep voting him in?",0,1
"This is being posted for Sean McGuire, yet another Fairbanks commenter whose ability to post on the ADN has a temporary glitch:

Ted: This Board Of Game [BOG] only represents hunters and trappers. Not a single member on the BOG represents the large majority of  Alaskans who have  interests in wildlife, other than just killing the predators. This scandalous lack of representation is, I believe, the reason for the crazy situation at Denali National Park, where park wildlife is lured out of the Park with bait, and gunned down till the world's most-viewed and longest-studied wolf pack has been exterminated. The idea that hunters and trappers can take care of the interests of all Alaskans is patently ridiculous. That was the situation in the deep south where all white juries felt justified exonerating white murders of blacks, claiming ""we can take care of the blacks' interests"" and ""I love my black maid"". Ted and your supporters: You're losing the public with this extremism.",0,1
"Nature isnt fair. Im still waiting for the lightening strike that will vaporize 10,000 ISIS or thousands of taliban. Or freak simultaneous strikes in several large cities that incinerate 500,000 gang members. Whats the holdup God? Make it happen!",0,1
"The only devil in this op-ed is Jenkins.  Why oh why, ADN, do you accept this riffraff, pile of moose dung?",0,1
"A better reason, even his own party won't give crooked bullying  Don a committee chair.",0,1
"Ms. Jefferson and Mr. Sinnott, my it seems many intersting statements and common sense comments are being made that should make us all and you folks think about them? Also, I must ask, the majestic trees are best kept rotting on the stump, waste? The rock, which used properly can make a safe passage for yourselves, families and other people should be left as is? I would like to see both of your engineering degrees and experience please? Yes, Ms. Jefferson, please, by all means, let us spend, waste more monies to ""save the park"" from its latest proposed improvement that may save many, many lives, perhaps lessen the costs of winter and summer maintenance, allow a new open area for game to rest, a new, safe pullout perhaps and improve life for fur bearing and shirt bearing critters. I believe we are supposed to be good stewards, not idiots. Thank you.",0,1
"Frank, unless you're a sleaze bag, concentrate on Jeopardy.",0,1
"Sorry, I overestimated the intelligence of a liberal apologist.",0,1
Munoz is too late. The letters were used by the judge during sentencing. You can't redo sentencing to help appease a legislator running for reelection. Munoz's double error should not be forgotten due to retraction or stupidity.,0,1
"This should be a good test of morals for the people of Juneau. Will they protect and stand in the corner of this corrupt politician who defended people who were into  child molestation  and child porn or will they toss her out of the airlock for her hypocrisy and stupidity? People of Alaska are not that dumb. We all know that she retracted her letters and made an apology only because of the firestorm it created. If no one spoke up, she would still be holding hand in hand with these child molesters. So what sort of voters do we have in Juneau, eh? We will know soon enough!!",0,1
"It was more cost effective to rape black, female, slaves and enslaving their children, than buying adult slaves. Rape was just a business decision and fun. The memoirs of Mary Chestnut mentions how white wives of slave owners didn't like the fact that so many of their slaves looked like their husbands.",0,1
"You merely confirm what I have said - that Powell escaped the media scrutiny that turned on Clinton.

""Utter dumb IMO""?  I have already linked to pay-for-play information showing Powell ran a charitable tax-exempt foundation that took money for favors from convicted felons.

Calling me ""dumb"" does nothing for your argument.  I have shown evidence.  Your argument is toast.",0,1
"Sarah B has it right.  Attention-seeking comes in many forms and with many motives.  The evidence Sarah B presents is conclusive.  Read her notes below.  

Just because Super duper does not agree with or like  the rule does not make it ""stupid"".  And the rule is there for reasons, and it is a private gardens, and they can make any rule wanted, for any reason.",0,1
"Larry, those people get arrested and go to jail, same as when white people kill each other. Cops not so much.. ya dig!  Don't be so Ig'nant!",0,1
"""young man""....I was once, indeed, a young man, then a ""twenty-something"", then ""approaching middle age"", then ""middle age"", then I started receiving those damn AARP advertisements and I knew I was in trouble.  Now I wear a ball cap to protect my little bald head, rosy-colored glasses to improve my outlook and XXL tee-shirts (untucked) to fool people into thinking I'm still svelte. 

I must add I have never found your posts ""confused""....weird perhaps, but not confused.  best regards from a fellow village elder (that's the PC euphemism for dotty old geezer)",0,1
"I just had a good laugh, I mean you can't make this stuff up! What?! ""Thugs of the woods"" that comes straight out of an Alaskan comic book or something, it must! The big bad wolf and the big bad bear with rags on their heads using slang language hahaha someone write this down, they could make money off this bafoonery. You must be from Europe and took those weird nursery rhymes real serious like.? 
NOTHING you just said has any application to or provides information relating to the conversation at hand. Just a bunch of unfounded babbling nonsense! And FYI I'm a firm believer in hunting traditions! But, when foolishness reigns it makes all hunters look as stupid as the bloated egos that speak. ""Loose lips sink ships"" and these Anti Fed people are taking Alaska down like the Edmond Fitzgerald with their ignorance, arrogance and entitlements. Wake up already!",0,1
"False narrative? kkk did endorse trump after his comments on Mexicans and Muslims. 
He feeds on fear and bigotry. People that like you comment include people that provided links to white supremacist pages",0,1
I hate political correctness because I should be able to say any ole' racist thing I want without anyone calling me a racist bleep.,0,1
"At this point I'm convinced that Clinton's wife could shoot a baby in the face on live television, and she'll still ""win"" this hoax to a chorus of drones mewling ""But Truh-uhmp...😩😩😩""

So forgive me if I roll my eyes every time someone discloses new ""destructive"" information. 

I'll just be eating popcorn and watching the whole circus burn down as the harpy cackles maniacally between seizures.

R.I.P., republic.",0,1
"for the side that drives ya nuts. rhyner had it correct. sometimes you gotta add a little history to the perspective. Hey I'm proud to say I've lived here for 42 years. At least I can remember the way it use to be up here before the trash showed up I see nowadays. It's called history, longevity. 35 years? ROOKIE!!",0,1
The stink is emanating from the pig in a pantsuit.,0,1
"Ah but you're *not* paying attention, which is why you don't get it. Also, you're wasting my time.",1,0
"mary, if people weren't supporting these buffoons they wouldn't be an issue.  this is a deeper, moral crisis for our  people.   something is wrong here....",1,0
"Oregon and Lane county and Eugene govts. have always been like this.To put it politely, the whole local govt. are crooks and thieves and dictators. I advise, if you want a real environmental area, move out of Oregon.This town has always been run by crooks and thieves. It's like a dictatorship-little-town in the Deep South, run by a tiny handful of families,and crooks at the top. Take some disreputable low-class totalitarian jerks, crooks, from the Deep South, that is Lane County,Eugene, and the state of Oregon. 

People who were natives, or lived here forever, have seen this. The reason you don't MEET NATIVES of Oregon, is, most of them MOVED AWAY.I know some, quite  a few, who hate it, and will never come back.",1,0
"""trumples ...""  That's a good word.  :)   ""*V.t*., To walk all over someone in a scathing and highly unfair manner ...""",1,0
"""Many of us on the right are tired of being called racist, homophobes, and other derogatory names just because we do not support the latest leftist cause.""

Nope, many people on the right are labeled for what they SAY and DO, not because of the ""latest leftist cause"". Trump is an avowed racist...that is a fact. Why support racism?",1,0
"Ed is right. Black Lives Matter.  So do gay lives, women's lives and all other lives.  We should not privilege the sensitivities of one subgroup of a group and throw out the rest.

Who gets to ""win"" when a person turns out to be complex? Are we going to rename buildings named after President Kennedy because he called the black gay poet James Baldwin, one of America's greatest writers, ""Martin Luther Queen""?  What happens to Churchill High School after people read the colonial views of Sir Winston the Tory?  Do we erase MLK's name because he plagiarized a paper?  What did Abe Lincoln think of gay rights?  Did Cesar Chavez support abortion?  

Do people really feel ""unsafe"" entering a building named after a person a hundred years dead?  That is not a credible position for an adult to take.  The building has only the spiritual power that we each care to give it. 

As for these ancient crusty founders whose lives were imperfect, teach about them, not without them.",1,0
"Obama isn't a failure.

No, the Republicans brought Trump onto themselves.  The left has a rabble fringe, and the right has a rabble fringe.  John McCain was a good candidate, who was very qualified to be our President.  He deserved the nomination in 2000, but by 2008 he wanted the presidency so badly that he went over to the dark side, and started pandering to the fringe on the right.  It's a dangerous thing, trying to harness hatred.  He chose an utterly scary and unqualified running mate because of her gender, and pretty much created the Tea Party, which in turn spun out of Republican control.

Now the Republicans find themselves without much of an identity, except as the party of hate and negativity.  Their history is better than that.  I think they can come back from this, but it will be hard work, and they will probably lose this next election unless they can escape Trump.  Maybe changing the primary system to that the west gets to vote too would be a start.",1,0
"So disappointed I can't add photos, I have the best crazy dude in a tin foil hat jpeg.",1,0
"Hillary the pathological liar, the senator ""I want to be an Indian"" Warren. My gosh the democrats have really hit rock bottom if they believe this is a winner for America. Or perhaps Milbank believes Warren could keep Bill entertained around the Whitehouse rather then another much younger intern like Monica.",1,0
"Put the shovel down, dude. Your hole is deep enough.",1,0
"Female genital mutilation is an abomination. I'm not surprised you use it to say ""progressives"" support it. But that's your calling card",1,0
Too bad taxpayers can't divest ourselves of these knuckleheads. Wait till they have to pay for food and utilities themselves.,1,0
"No one OWNS land. That is the biggest flaw in modern society, this idea anyone owns land. I know the occupiers were no saints, but the occupiers of a few years ago on the left, which I generally agreed with, had their bad apples too.
Owning land is the main reason for the class division and rising inequality we are seeing exploding today.
I don't think this has much to do with ""white privilege"", unless you want to go further and say the entire founding of the US was white privilege.(all land was acquired through violence at some point in the past) It has more to do with a lack of knowledge of how to change the system, and a growing frustration of many folks in the rural west, much of it justified. Let's not point the finger at rural ranchers until we have walked a mile in their shoes. By the way, that free  range grass fed beef you picked up at New Seasons might have come from one of those ranches.",1,0
How are gay people better off with gay marriage? You refuse to answer the question.,1,0
Nonsense. And you are an authority on this because of what?,1,0
"So because the official statement doesn't back gay marriage that means we treat gays poorly? Then why are there some gays that come to church there at ID? 
I think you are missing the point. Simply because someone does not go for your definition of marriage does NOT mean equate to treating gays poorly. This is a twisting and distortion of reality.",1,0
B-U-S-T-E-D !,1,0
"Wait, this is the Sharing Economy, right? Giant, investment banker-funded Silicon Valley startups aren't in it for generosity's sake?! But their app says cute things like, ""oops!"" when there's an error.  How is this possible?!?!
All kidding aside, I knew this whole thing was bullshit when it saved me about 2 dollars to NOT use a unionized cab company to get from Sellwood to PDX.",1,0
"Oh rubbish it is not an insult.

 •Oxybutynin (Ditropan XL, Oxytrol) ?
•Tolterodine (Detrol) ?
•Darifenacin (Enablex) ?
•Solifenacin (Vesicare) ?
•Trospium (Sanctura) ?
•Fesoterodine (Toviaz) ?",1,0
"I've watched some of the GOP debates and find it hard to believe that members of the Party haven't condemned the boorish behavior of the candidates.  Trump's comments and actions are perfectly in character.  If forced to describe the man, I'd express my opinion, calling  him a racist, a sexist, an elitist, a homophobe, a xenophobe, a megalomaniac, .... in sum, a nasty, mean-spirited man...  On the positive side, I'd praise him for not being a hypocrit.  He's very willing to display the behaviors I describefor all to see.  (yes, I know expressing such an opinion isn't PC.  However, my opinion is based on his public behavior.  If you find it ""biased"", I'll be happy to provide links to document his actions) 

Should he be nominated and should he be elected President,  the voters will have selected him knowing exactly what they were getting.  The true tragedy is it seems, a significant number of   Americans  think Trump represents their vision of what  ""America"" should be.",1,0
"The Fourth Estate is failing us in every way!  Shooting from the hip in order to scoop the other biased, lying newsies is getting soo old! Dogpoop on your shoes!",1,0
"Uber and these ""sharing economy"" companies are the absolute scum of the earth. They do nothing but feed off the accomplishments and success of once thriving industries and replace it with an army of under-skilled, underemployed bottom feeders. 

I find it ironic that the same liberal save-the-world types who are concerned about how the cow they are eating was raised, don't seem to care about anything other than getting the absolute lowest price on a taxi. 

In the end, we all get what we pay for.",1,0
"Chris Pryor is a liar, and Betty Taylor proved it.  The city refuses to be viable, and continues to put pet projects ahead of basics like services and safety.",1,0
"Not sure homophobia is a good way to describe something I have such an outwardly indifferent attitude towards.  Is the human species intended to pair heterosexually?  In my opinion yes, and I believe God had this intention.  Is the infrequent diversion from this norm bad in and of itself?  F**k if I know! 

The bible does reference it very little and I realize my posts seem very cut and dry.  Beyond the above reasoning I can't say or argue definitively what the role of monogamous homosexual relationships are within the church or what Gods view on them are.  That's why it's just my opinion, not some fact I'm going to use in manipulating others.  I think you are doing a disservice by equating disagreement with intolerance. 

 If I rarely drank your favorite kind of beer would you call me intolerant toward your preference? No, we would say ""huh, we like different things in a way that literally affects nothing"".  I believe a biblical stance on LBGT would have a similar impact to society.",1,0
"Kitzhaber via Hayes was deeply corrupted. It's a shame that he let himself be destroyed in such a way, as his successor Gov. Brown is much, much worse. At least Kitzhaber had the clout to stand up the the public sector unions now and then. Brown is 100% in the pocket of the SEIU extortion machine. The real loser in all of this is our pocketbooks. We will all be poorer if Brown, SEIU, and AFSCME have their say.",1,0
"That was one of the most pointless articles I've ever read - even for clickbait, which it clearly is. I certainly hope you are not getting paid for this drivel.",1,0
"It is a scientifically proven fact that people who kill defenseless small animals are sick in the head.   They are mentally ill sociopaths, and a significant danger to society.

First degree animal abuse in Oregon is a Felony, with a mandatory sentence that uses category 6 in the Oregon sentencing guidelines.   This man's long criminal record and status as a felon will insure that he receives a very long prison term indeed.  

Why do you flout the law like this, and have such utter disdain for it?    And why on earth would you support such a career criminal and scumbag, like this man is??",1,0
"Brian was the best, sweetest guy in town - gave our shitty band a regular night at the Green Room several years back.  He was a great host and a great man.",1,0
"Depending on the theology of her particular version of Christianity, it may very well 'be up to her'.  

Faith, Religion, Theology; when there are hundreds of versions; of ""Christianity"" worldwide, much less the hundreds which exist in the United States, many of whom claim to be The True Faith, (Caps, Underlined and BoldFace type), calling out the nuances of any one person's version is presumptuous at best and ignorant at worst.",1,0
"actually, they were talking about if Team Billary is elected. If Trump gets elected he's a one term lame duck from day one. America can survive a 1 term Trump, but Team Billary isn't even in the WH and already we have Clinton fatigue, as these 2 are the most vile, corrupt, shameless politicians in my lifetime.",1,0
I wonder how many of these protesters are going to put some of these homeless people up in their houses? It's put up or shut up time.,1,0
"Really a very poor letter, trying to compare apples to grapefruit.  BTW - Larry Coxe's wife is Laurie Trieger, who is the main advocate for this nonsense.",1,0
"I've ignored nothing. None of these militants are mentally ill in any clinical sense, and their political philosophy has a long pedigree in American history - WHICH IS WHAT YOU ARE IGNORING.",1,0
"I don't doubt for a second that that's what you see...a mess, unsanitary crap etc.  The thing is, you could see things from another perspective.  For example, you could see human beings as opposed to a mess, unsanitary crap.  The failure to see each other as humans beings and the notion that the ""right"" of one person to not being subjected to seeing what they deem an ""eyesore"" superseding human life in and of itself is a fascinating thing.  It's why people protest suicide barriers on bridges, even though we know they save lives, people get upset about their scenic view being disturbed, it's why people cry for ""men's rights"" as a retort to the notion that a woman's body is her own - because they don't even want to acknowledge that women are equal, it's why people complain that they're tired of hearing about racism without thinking how it must feel to live with it everyday.",1,0
Did not Obama and Biden endorse or attempt the very same thing McConnell is doing ? He is a Lame Duck President and mentally checked out.,1,0
"LOLOLOL this IS the process, they are following the constitution. They are doing nothing different than liberal democrats, but once again liberal democrats lecture to do as they say, not as they do, and why we should never underestimate the staggering hypocrisy of liberal political bigots.",1,0
This was a horrid idea from the get go,1,0
Arrogance and hubris are the watchwords in Salem today.,1,0
"I listed no statistics.  I specifically stated: ""Whether that deters or encourages other murders in a society has variable answers which seem to depend on the belief structure of those providing the answers.""

You have now revealed your personal 'belief structure' on the issue.  

Nothing more; nothing less.  And statistics, as we all know,  depend entirely on how the data is massaged and presented.  

""The remark attributed to Disraeli would often apply with justice and force: ""There are three kinds of lies: lies, damned lies and statistics.""
 - Mark Twain's Own Autobiography:",1,0
says the man who no doubt plans on voting for either the most dishonest predator in government:Hillary Clinton or Crazy Bernie da Bomber ... where cervical cancer can be defeated by having more orgasms (ladies),1,0
"Modern hypocrisy run amok.  We lock up humans in cages for decades for non-violent ""crimes,"" while protesting about animals who simply perform.  Let's go bomb some middle easterners before our afternoon free orcas meeting.",1,0
"Based upon your logic, it's OK to sucker punch a protester because they ""put themselves in that situation"". Mmm, then you go on to say, ""Not they should be getting hit, but that they put themselves in that situation.""

That is so Donald Trump, blaming the victims of the violence he foments. 
""You're learning well young Vader. Make them think it's their fault.""",1,0
"Not to be a grammar jerk, but it seems like something is missing in between the first and second paragraphs (not counting the asterisk).  There is no mention of who ""she"" is before referring to her as she.  I think you need to note who you are talking about before noting that she is not a racist!  Did something get dropped out?  Are you referring to content in the linked article? (and if so, that may be a mistake!)",1,0
“We Like it Here. You Might Too”  Definitely to go down in the anals of advertising campaigns.,1,0
"I think if we were looking for someone to compate to Hitler, we'd have to find someone , perhaps a vet with a history of loafing around living off of his family and discovering politics and racism.  He would then help organize a failed coup, do some time in prison then lead a series of elections resulting in his appointment (not election) to a very high ranking office which will lead to the presidency.  

Trump shows a lot of bigoted, ignorant and megalomaniacal tendencies but a Hitler?  Nope.  Perhaps a better candidate would be someone who achieved high office and sidestepped our laws to consolidate power.  Perhaps even lead us to war on false pretenses.  Hmm.",1,0
